response_id,ad_id,year,brand,respondent_age,respondent_gender,quality_profile,ad_likeability,memorability,emotional_impact,brand_recall,purchase_intent,completion_time,attention_check,open_feedback,timestamp,feedback_length,rating_variance,attention_passed,speeding_score,straightlining_score,average_rating,rating_range,word_count,lexical_diversity,text_quality_score,inconsistency_score,attention_score,overall_quality_score
R0585,AD_070,2015,Budweiser,35-44,Female,high_quality,5,5,4,2,2,105.64463042356954,Budweiser,This Budweiser ad was well done. It held my attention and I'd consider the product.,2025-11-07 16:58:48.012013,83,2.3,True,12.392328450334597,52.08333333333335,3.6,3,15.0,1.0,100.0,0.0,100,16.738531868433718
R0585,AD_103,2007,Bud Light,18-24,Other,high_quality,5,5,2,3,4,111.7512234090562,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-09 16:58:48.012013,76,1.7,True,7.328328600886031,64.58333333333334,3.8,3,15.0,1.0,98.10126582278481,25.0,100,22.47407874904218
R0586,AD_030,2019,Pepsi,35-44,Male,straight_liner,5,5,5,5,5,49.398368023517484,Pepsi,meh,2025-11-14 16:58:48.013013,3,0.0,True,59.035532771116586,100.0,5.0,0,1.0,1.0,5.744888023369036,0.0,100,61.561682226661176
R0586,AD_136,2008,Bud Light,18-24,Male,straight_liner,1,1,1,1,1,55.34152271008304,Toyota,nothing special,2025-11-01 16:58:48.013013,15,0.0,False,54.10706701131468,100.0,1.0,0,2.0,1.0,17.185978578383644,0.0,0,67.79492438771769
R0586,AD_185,2007,Bud Light,25-34,Male,straight_liner,5,5,5,5,5,57.77861418535995,Pepsi,meh,2025-11-16 16:58:48.013013,3,0.0,False,52.086065956679775,100.0,5.0,0,1.0,1.0,5.744888023369036,0.0,0,69.47684218233013
R0586,AD_126,2005,Budweiser,18-24,Female,straight_liner,1,1,1,1,1,74.41422341551467,Pepsi,nothing special,2025-11-09 16:58:48.013013,15,0.0,False,38.29069383392561,100.0,1.0,0,2.0,1.0,17.185978578383644,0.0,0,63.05001243450096
R0586,AD_092,2010,Doritos,55+,Female,straight_liner,5,5,5,5,5,49.46856116665917,Pepsi,idk,2025-10-29 16:58:48.013013,3,0.0,False,58.97732387015551,100.0,5.0,0,1.0,1.0,5.744888023369036,0.0,0,71.54421955637285
R0587,AD_132,2016,Doritos,25-34,Female,inconsistent,1,1,1,5,5,141.27821536188756,Doritos,Terrible execution but made me want to purchase,2025-11-24 16:58:48.015014,47,4.800000000000001,True,0.0,0.0,2.6,4,8.0,1.0,60.51606621226874,50.0,100,15.396786757546252
R0587,AD_186,2007,Budweiser,18-24,Female,inconsistent,1,1,1,4,5,149.90660953006932,Budweiser,Hated this Budweiser ad but would buy the product anyway,2025-11-25 16:58:48.015014,56,3.8,True,0.0,20.83333333333335,2.4,4,10.0,1.0,73.90457643622202,50.0,100,17.927418046088935
R0587,AD_208,2014,Bud Light,45-54,Other,inconsistent,1,2,1,5,4,146.72061103562524,Bud Light,Didn't like it at all but would recommend to friends,2025-11-25 16:58:48.015014,52,3.3000000000000003,True,0.0,31.25,2.6,4,10.0,1.0,71.37293086660176,50.0,100,21.03791382667965
R0588,AD_097,2003,Bud Light,25-34,Other,high_quality,5,5,4,2,4,112.4136032275886,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-11-06 16:58:48.016018,68,1.5,True,6.779038463276092,68.75,4.0,3,12.0,1.0,89.19182083739045,25.0,100,25.132847371504738
R0588,AD_158,2010,Kia,25-34,Male,high_quality,5,5,4,3,2,113.4825826283062,Kia,Loved the creativity in this Kia spot. It stood out and made me smile.,2025-11-18 16:58:48.016535,70,1.7000000000000002,True,5.892568456651574,64.58333333333334,3.8,3,14.0,1.0,94.30379746835442,0.0,100,19.052844376657923
R0588,AD_051,2009,Budweiser,45-54,Female,high_quality,5,5,4,3,4,102.2413849450403,Budweiser,Loved the creativity in this Budweiser spot. It stood out and made me smile.,2025-11-14 16:58:48.016535,76,0.7,True,15.214529738658248,85.41666666666667,4.2,2,14.0,1.0,98.10126582278481,0.0,100,26.29827242370718
R0588,AD_189,2010,E-Trade,45-54,Male,high_quality,5,4,3,3,4,118.01996956886778,E-Trade,The E-Trade commercial was entertaining and the brand message came through clearly.,2025-11-07 16:58:48.016535,83,0.7000000000000001,True,2.129860374009881,85.41666666666667,3.8,2,12.0,0.9166666666666666,96.15384615384616,0.0,100,22.7623555481004
R0589,AD_227,2002,Bud Light,55+,Male,high_quality,5,5,4,4,3,139.7476570073054,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-10-28 16:58:48.018555,68,0.7,True,0.0,85.41666666666667,4.2,2,12.0,1.0,89.19182083739045,0.0,100,23.515802499188577
R0589,AD_114,2014,Bud Light,18-24,Male,high_quality,5,5,4,4,4,115.41795017723544,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-24 16:58:48.018555,83,0.3,True,4.287630809800326,93.75,4.4,1,16.0,1.0,100.0,0.0,100,24.723789242940096
R0589,AD_018,2004,Bud Light,35-44,Male,high_quality,5,5,3,4,4,137.3759062373481,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-18 16:58:48.018555,83,0.7,True,0.0,85.41666666666667,4.2,2,16.0,1.0,100.0,0.0,100,21.354166666666668
R0590,AD_087,2016,NFL,25-34,Male,high_quality,3,2,4,4,2,170.34648447833007,NFL,The NFL commercial was entertaining and the brand message came through clearly.,2025-10-27 16:58:48.019553,79,1.0,True,0.0,79.16666666666667,3.0,2,12.0,0.9166666666666666,96.15384615384616,25.0,100,24.310897435897434
R0590,AD_091,2013,Hyundai,35-44,Other,high_quality,5,5,2,2,3,157.2583818652745,Hyundai,Great execution by Hyundai. The ad was funny without being forced.,2025-11-23 16:58:48.019553,66,2.3,True,0.0,52.08333333333335,3.4,3,11.0,1.0,84.07984420642649,25.0,100,19.95486449204804
R0590,AD_022,2019,Hyundai,18-24,Female,high_quality,5,2,4,4,2,137.9259602508758,Hyundai,The Hyundai commercial was entertaining and the brand message came through clearly.,2025-11-05 16:58:48.019553,83,1.7999999999999998,True,0.0,62.500000000000014,3.4,3,12.0,0.9166666666666666,96.15384615384616,25.0,100,20.14423076923077
R0591,AD_123,2013,Bud Light,25-34,Male,straight_liner,3,3,3,3,3,47.35783754354578,Budweiser,ok,2025-11-02 16:58:48.020899,2,0.0,False,60.72767863181676,100.0,3.0,0,1.0,1.0,5.111976630963973,0.0,0,72.19590826335224
R0591,AD_065,2019,Toyota,55+,Other,straight_liner,3,3,3,3,3,57.656986766600525,Budweiser,nothing special,2025-11-11 16:58:48.020899,15,0.0,False,52.18692763712095,100.0,3.0,0,2.0,1.0,17.185978578383644,0.0,0,67.21888257545956
R0591,AD_020,2007,Bud Light,35-44,Female,straight_liner,1,1,1,1,1,61.38338362576864,Budweiser,ok,2025-11-12 16:58:48.021950,2,0.0,False,49.09674737151921,100.0,1.0,0,1.0,1.0,5.111976630963973,0.0,0,68.70662888526297
R0592,AD_087,2016,NFL,55+,Female,high_quality,3,3,4,4,4,132.78339475842566,NFL,"Really enjoyed this NFL ad. Creative and memorable, would definitely share with friends.",2025-11-03 16:58:48.022950,88,0.3,True,0.0,93.75,3.6,1,13.0,1.0,100.0,0.0,100,23.4375
R0592,AD_070,2015,Budweiser,55+,Female,high_quality,5,5,2,2,3,165.0294474241647,Budweiser,Loved the creativity in this Budweiser spot. It stood out and made me smile.,2025-11-10 16:58:48.022950,76,2.3,True,0.0,52.08333333333335,3.4,3,14.0,1.0,98.10126582278481,25.0,100,17.150580168776376
R0592,AD_210,2005,Bud Light,18-24,Female,high_quality,5,5,3,4,3,87.3085670076417,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-11-19 16:58:48.022950,94,1.0,True,27.59783217367438,79.16666666666667,4.0,2,14.0,1.0,100.0,0.0,100,28.071016318768983
R0593,AD_067,2014,Coca-Cola,35-44,Male,speeder,4,4,5,1,2,30.68802568522749,Nike,fast,2025-11-01 16:58:48.023949,4,2.7,False,74.55141388672705,43.75,3.2,4,1.0,1.0,6.377799415774099,0.0,0,62.0273642828633
R0593,AD_060,2016,Hyundai,55+,Male,speeder,2,1,1,2,1,35.99384951599668,Nike,skipped,2025-11-09 16:58:48.023949,7,0.3,False,70.15146597074938,93.75,1.4,1,1.0,1.0,8.276533592989288,0.0,0,72.82763307262695
R0593,AD_019,2020,Doritos,18-24,Other,speeder,2,3,5,4,2,41.89181008400809,Apple,skipped,2025-11-16 16:58:48.024950,7,1.7,False,65.26047823021257,64.58333333333334,3.2,3,1.0,1.0,8.276533592989288,0.0,0,64.06867008379925
R0593,AD_207,2006,Budweiser,45-54,Other,speeder,5,4,2,4,2,40.22186348539183,Apple,whatever,2025-10-29 16:58:48.024950,8,1.7999999999999998,False,66.64531087651444,62.500000000000014,3.4,3,1.0,1.0,8.909444985394353,25.0,0,67.58670426587547
R0594,AD_173,2013,Budweiser,25-34,Other,inconsistent,2,2,1,5,4,140.88456430225088,Budweiser,Terrible execution but made me want to purchase,2025-10-27 16:58:48.025950,47,2.7,True,0.0,43.75,2.8,4,8.0,1.0,60.51606621226874,50.0,100,26.334286757546252
R0594,AD_020,2007,Bud Light,45-54,Other,inconsistent,2,2,1,5,5,134.32712809275927,Bud Light,Terrible execution but made me want to purchase,2025-10-30 16:58:48.025950,47,3.5,True,0.0,27.08333333333335,3.0,4,8.0,1.0,60.51606621226874,50.0,100,22.167620090879588
R0594,AD_213,2015,Budweiser,25-34,Female,inconsistent,1,1,2,4,5,146.2916629745652,Budweiser,Hated this Budweiser ad but would buy the product anyway,2025-11-05 16:58:48.025950,56,3.3000000000000003,True,0.0,31.25,2.6,4,10.0,1.0,73.90457643622202,50.0,100,20.531584712755595
R0595,AD_227,2002,Bud Light,35-44,Female,high_quality,5,5,4,4,2,122.19529735174126,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-11-14 16:58:48.025950,94,1.5,True,0.0,68.75,4.0,3,14.0,1.0,100.0,0.0,100,17.1875
R0595,AD_073,2003,Bud Light,35-44,Male,high_quality,5,5,3,4,3,145.6242951938452,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-11-05 16:58:48.025950,94,1.0,True,0.0,79.16666666666667,4.0,2,14.0,1.0,100.0,0.0,100,19.791666666666668
R0595,AD_112,2014,Bud Light,55+,Male,high_quality,4,5,2,4,4,113.0599845934045,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-24 16:58:48.026721,85,1.2000000000000002,True,6.24301532452138,75.0,3.8,3,13.0,0.9230769230769231,100.0,25.0,100,24.372904597356413
R0596,AD_086,2004,Toyota,55+,Female,straight_liner,3,3,3,3,3,49.1623226539923,Toyota,good,2025-11-09 16:58:48.026721,4,0.0,True,59.23127755361306,100.0,3.0,0,1.0,1.0,6.377799415774099,0.0,100,61.49382338292911
R0596,AD_179,2016,Budweiser,35-44,Male,straight_liner,3,3,3,3,3,62.71898132583338,Toyota,meh,2025-11-09 16:58:48.026721,3,0.0,False,47.989179441557894,100.0,3.0,0,1.0,1.0,5.744888023369036,0.0,0,68.24777622779357
R0596,AD_097,2003,Bud Light,55+,Male,straight_liner,1,1,1,1,1,53.66412269696951,Budweiser,good,2025-10-30 16:58:48.026721,4,0.0,False,55.49808053293961,100.0,1.0,0,1.0,1.0,6.377799415774099,0.0,0,70.37386427672706
R0596,AD_088,2017,Hyundai,18-24,Other,straight_liner,5,5,5,5,5,54.92644916438724,Toyota,ok,2025-11-05 16:58:48.026721,2,0.0,False,54.451274063906716,100.0,5.0,0,1.0,1.0,5.111976630963973,0.0,0,70.31298689297923
R0596,AD_145,2008,Bud Light,45-54,Other,straight_liner,5,5,5,5,5,70.25291663608304,Toyota,idk,2025-11-18 16:58:48.026721,3,0.0,False,41.74153081530528,100.0,5.0,0,1.0,1.0,5.744888023369036,0.0,0,66.37348163991778
R0597,AD_026,2019,Pepsi,25-34,Female,high_quality,5,5,4,4,3,145.53721540106733,Pepsi,This Pepsi ad was well done. It held my attention and I'd consider the product.,2025-11-10 16:58:48.026721,79,0.7,True,0.0,85.41666666666667,4.2,2,15.0,1.0,100.0,0.0,100,21.354166666666668
R0597,AD_024,2011,Kia,18-24,Other,high_quality,5,5,2,3,3,133.21312833835458,Kia,Great execution by Kia. The ad was funny without being forced.,2025-11-06 16:58:48.027784,62,1.8000000000000005,True,0.0,62.5,3.6,3,11.0,1.0,81.54819863680623,25.0,100,23.065360272638753
R0597,AD_085,2015,Doritos,45-54,Male,high_quality,5,5,4,4,4,103.72037046407272,Doritos,Great execution by Doritos. The ad was funny without being forced.,2025-11-24 16:58:48.027784,66,0.3,True,13.988054932900432,93.75,4.4,1,11.0,1.0,84.07984420642649,0.0,100,30.817947638584833
R0597,AD_198,2012,Coca-Cola,25-34,Male,high_quality,4,5,3,3,3,118.85482603699222,Coca-Cola,Great execution by Coca-Cola. The ad was funny without being forced.,2025-11-20 16:58:48.027784,68,0.8,True,1.437540935176933,83.33333333333334,3.6,2,11.0,1.0,85.34566699123661,0.0,100,24.195462215639097
R0597,AD_029,2011,Coca-Cola,25-34,Male,high_quality,4,3,3,3,2,116.37360391487518,Coca-Cola,This Coca-Cola ad was well done. It held my attention and I'd consider the product.,2025-11-24 16:58:48.027784,83,0.5,True,3.495138106416574,89.58333333333334,3.0,2,15.0,1.0,100.0,0.0,100,23.444374765258306
R0598,AD_198,2012,Coca-Cola,45-54,Female,inconsistent,2,2,1,5,5,127.66913905606816,Coca-Cola,Worst commercial ever but very memorable somehow,2025-10-31 16:58:48.028783,48,3.5,True,0.0,27.08333333333335,3.0,4,7.0,1.0,57.30282375851996,50.0,100,22.810268581629344
R0598,AD_090,2008,Budweiser,35-44,Other,inconsistent,1,2,1,5,4,140.0452857298348,Wrong Brand,Worst commercial ever but very memorable somehow,2025-11-05 16:58:48.028783,48,3.3000000000000003,False,0.0,31.25,2.6,4,7.0,1.0,57.30282375851996,50.0,0,33.85193524829601
R0598,AD_025,2019,Doritos,25-34,Female,inconsistent,1,2,1,5,5,127.5120094980621,Wrong Brand,Didn't like it at all but would recommend to friends,2025-11-05 16:58:48.028783,52,4.2,False,0.0,12.50000000000001,2.8,4,10.0,1.0,71.37293086660176,50.0,0,26.35041382667965
R0598,AD_185,2007,Bud Light,18-24,Male,inconsistent,1,1,2,4,5,117.39812697583146,Bud Light,Didn't like it at all but would recommend to friends,2025-11-18 16:58:48.028783,52,3.3000000000000003,True,2.645534302991358,31.25,2.6,4,10.0,1.0,71.37293086660176,50.0,100,21.831574117577055
R0598,AD_100,2011,Hyundai,55+,Female,inconsistent,2,2,1,4,5,100.95336240570136,Hyundai,Didn't like it at all but would recommend to friends,2025-11-21 16:58:48.028783,52,2.7,True,16.28264512817261,43.75,2.8,4,10.0,1.0,71.37293086660176,50.0,100,29.04770736513143
R0599,AD_010,2010,Hyundai,25-34,Other,speeder,5,5,3,4,2,31.43924630739601,Toyota,skipped,2025-10-27 16:58:48.029781,7,1.7000000000000002,False,73.92845094706406,64.58333333333334,3.8,3,1.0,1.0,8.276533592989288,0.0,0,66.6690618988547
R0599,AD_171,2008,Bud Light,55+,Male,speeder,3,4,2,3,1,43.22732201686413,Apple,fast,2025-10-28 16:58:48.029781,4,1.3,False,64.15298142422056,72.91666666666667,2.6,3,1.0,1.0,6.377799415774099,0.0,0,66.19950121077802
R0599,AD_212,2005,Pepsi,55+,Female,speeder,4,2,3,4,2,32.90185200690353,Apple,whatever,2025-11-14 16:58:48.029781,8,1.0,False,72.71555939530815,79.16666666666667,3.0,2,1.0,1.0,8.909444985394353,25.0,0,73.57444548818025
R0599,AD_082,2017,Budweiser,25-34,Other,speeder,2,3,5,5,3,44.02916527244624,Toyota,whatever,2025-10-30 16:58:48.029781,8,1.8000000000000005,False,63.48803877367879,62.5,3.6,3,1.0,1.0,8.909444985394353,0.0,0,62.88952263502476
R0599,AD_080,2015,Budweiser,55+,Male,speeder,5,4,3,3,1,44.84572697365604,Apple,boring,2025-11-10 16:58:48.030781,6,2.2,False,62.810890592717726,54.16666666666667,3.2,4,1.0,1.0,7.643622200584226,0.0,0,60.85620940436514
R0600,AD_020,2007,Bud Light,55+,Female,inconsistent,1,2,2,5,5,147.3755386708434,Wrong Brand,Worst commercial ever but very memorable somehow,2025-11-17 16:58:48.030781,48,3.5,False,0.0,27.08333333333335,3.0,4,7.0,1.0,57.30282375851996,50.0,0,32.810268581629344
R0600,AD_082,2017,Budweiser,18-24,Other,inconsistent,1,1,2,5,4,127.68766505562375,Wrong Brand,Didn't like it at all but would recommend to friends,2025-11-08 16:58:48.031781,52,3.3000000000000003,False,0.0,31.25,2.6,4,10.0,1.0,71.37293086660176,50.0,0,31.03791382667965
R0600,AD_032,2010,Bud Light,18-24,Male,inconsistent,2,1,2,5,4,104.16108068934102,Wrong Brand,Terrible execution but made me want to purchase,2025-11-23 16:58:48.031781,47,2.7,False,13.622588211978751,43.75,2.8,4,8.0,1.0,60.51606621226874,50.0,0,40.421063221139875
R0600,AD_064,2007,Coca-Cola,35-44,Male,inconsistent,1,1,1,5,4,109.6060698453781,Coca-Cola,Terrible execution but made me want to purchase,2025-11-03 16:58:48.031781,47,3.8,True,9.107234997517965,20.83333333333335,2.4,4,8.0,1.0,60.51606621226874,50.0,100,23.337290590134977
R0601,AD_156,2018,Bud Light,45-54,Female,high_quality,5,5,3,2,2,105.60473479282707,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-18 16:58:48.032778,83,2.3,True,12.425412605206825,52.08333333333335,3.4,3,16.0,1.0,100.0,0.0,100,16.748457114895384
R0601,AD_057,2016,Pepsi,25-34,Other,high_quality,4,2,3,4,2,130.7496700334395,Pepsi,"Really enjoyed this Pepsi ad. Creative and memorable, would definitely share with friends.",2025-11-02 16:58:48.034066,90,1.0,True,0.0,79.16666666666667,3.0,2,13.0,1.0,100.0,25.0,100,23.541666666666668
R0601,AD_199,2019,Bud Light,45-54,Female,high_quality,5,5,4,4,2,78.00521187596074,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-10 16:58:48.034066,83,1.5,True,35.312803369260685,68.75,4.0,3,16.0,1.0,100.0,0.0,100,27.781341010778206
R0601,AD_186,2007,Budweiser,18-24,Other,high_quality,4,2,3,4,2,112.48119478160822,Budweiser,Loved the creativity in this Budweiser spot. It stood out and made me smile.,2025-11-15 16:58:48.034066,76,1.0,True,6.722986975942175,79.16666666666667,3.0,2,14.0,1.0,98.10126582278481,25.0,100,25.938309594892356
R0601,AD_210,2005,Bud Light,55+,Other,high_quality,5,5,4,4,3,82.61141245895801,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-11-21 16:58:48.035065,68,0.7,True,31.493030360929236,85.41666666666667,4.2,2,12.0,1.0,89.19182083739045,0.0,100,32.963711607467346
R0602,AD_205,2012,Bud Light,55+,Female,high_quality,3,5,2,3,4,139.4360906954221,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-13 16:58:48.036658,83,1.2999999999999998,True,0.0,72.91666666666667,3.4,3,16.0,1.0,100.0,0.0,100,18.229166666666668
R0602,AD_094,2019,Toyota,45-54,Other,high_quality,3,5,3,3,2,108.84268001804595,Toyota,The Toyota commercial was entertaining and the brand message came through clearly.,2025-11-11 16:58:48.036979,82,1.2,True,9.74028946502027,75.0,3.2,3,12.0,0.9166666666666666,96.15384615384616,0.0,100,22.441317608736846
R0602,AD_147,2006,Bud Light,55+,Female,high_quality,5,5,4,4,3,127.59038002154234,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-06 16:58:48.036979,83,0.7,True,0.0,85.41666666666667,4.2,2,16.0,1.0,100.0,0.0,100,21.354166666666668
R0603,AD_108,2018,Bud Light,45-54,Female,high_quality,5,5,3,4,4,119.18223782475285,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-21 16:58:48.038247,76,0.7,True,1.1660289402121409,85.41666666666667,4.2,2,15.0,1.0,98.10126582278481,0.0,100,22.083722184173347
R0603,AD_120,2013,Bud Light,35-44,Other,high_quality,5,5,4,4,2,110.31881021562369,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-11-01 16:58:48.039205,94,1.5,True,8.516182484897966,68.75,4.0,3,14.0,1.0,100.0,0.0,100,19.742354745469388
R0603,AD_060,2016,Hyundai,35-44,Male,high_quality,5,5,2,4,2,114.39502656018452,Hyundai,"Really enjoyed this Hyundai ad. Creative and memorable, would definitely share with friends.",2025-11-25 16:58:48.039205,92,2.3000000000000003,True,5.135908246180087,52.083333333333336,3.6,3,13.0,1.0,100.0,25.0,100,18.311605807187362
R0603,AD_112,2014,Bud Light,35-44,Female,high_quality,4,5,2,4,4,126.24148266879504,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-24 16:58:48.039205,85,1.2000000000000002,True,0.0,75.0,3.8,3,13.0,0.9230769230769231,100.0,25.0,100,22.5
R0604,AD_008,2020,Hyundai,18-24,Female,straight_liner,3,3,3,3,3,48.93383696138497,Budweiser,ok,2025-11-26 16:58:48.039205,2,0.0,False,59.420753340801525,100.0,3.0,0,1.0,1.0,5.111976630963973,0.0,0,71.80383067604767
R0604,AD_039,2004,Pepsi,45-54,Male,straight_liner,5,5,5,5,5,54.71929781286339,Budweiser,idk,2025-11-06 16:58:48.040369,3,0.0,False,54.62305797277751,100.0,5.0,0,1.0,1.0,5.744888023369036,0.0,0,70.23793978715945
R0604,AD_063,2015,Doritos,25-34,Other,straight_liner,1,1,1,1,1,57.77048495908366,Pepsi,fine,2025-11-17 16:58:48.040369,4,0.0,False,52.0928072608304,100.0,1.0,0,1.0,1.0,6.377799415774099,0.0,0,69.3522822950943
R0605,AD_022,2019,Hyundai,45-54,Female,straight_liner,5,5,5,5,5,60.74375680466933,Toyota,idk,2025-11-11 16:58:48.041354,3,0.0,False,49.62716918503262,100.0,5.0,0,1.0,1.0,5.744888023369036,0.0,0,68.73917315083598
R0605,AD_176,2003,Bud Light,25-34,Female,straight_liner,3,3,3,3,3,49.32217139741431,Toyota,whatever,2025-11-12 16:58:48.041354,8,0.0,False,59.09872016612261,100.0,3.0,0,1.0,1.0,8.909444985394353,0.0,0,70.94772705275791
R0605,AD_188,2002,Budweiser,35-44,Other,straight_liner,3,3,3,3,3,66.5808234995881,Budweiser,idk,2025-11-26 16:58:48.041354,3,0.0,True,44.78667876188806,100.0,3.0,0,1.0,1.0,5.744888023369036,0.0,100,57.28702602389261
R0605,AD_059,2011,Coca-Cola,55+,Other,straight_liner,5,5,5,5,5,48.89209680995958,Budweiser,fine,2025-11-17 16:58:48.041354,4,0.0,False,59.45536709695598,100.0,5.0,0,1.0,1.0,6.377799415774099,0.0,0,71.56105024593198
R0605,AD_154,2009,Pepsi,18-24,Other,straight_liner,1,1,1,1,1,51.27452439435642,Budweiser,idk,2025-11-09 16:58:48.041354,3,0.0,False,57.47969703717285,100.0,1.0,0,1.0,1.0,5.744888023369036,0.0,0,71.09493150647805
R0606,AD_235,2008,Bud Light,25-34,Male,high_quality,5,5,2,2,4,116.77064487596826,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-10-29 16:58:48.042279,85,2.3000000000000003,True,3.1658848923938194,52.083333333333336,3.6,3,13.0,0.9230769230769231,100.0,50.0,100,21.47059880105148
R0606,AD_215,2004,Bud Light,18-24,Other,high_quality,5,5,3,4,4,129.88323467910664,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-11-25 16:58:48.043280,94,0.7,True,0.0,85.41666666666667,4.2,2,14.0,1.0,100.0,0.0,100,21.354166666666668
R0606,AD_147,2006,Bud Light,18-24,Male,high_quality,5,5,4,2,3,81.97090231895234,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-11 16:58:48.043280,76,1.7000000000000002,True,32.02418468221245,64.58333333333334,3.8,3,15.0,1.0,98.10126582278481,0.0,100,26.132835573440104
R0607,AD_242,2001,E-Trade,55+,Female,bot_like,3,3,3,3,3,40.89496881679497,,xxxxxx,2025-11-26 16:58:48.044277,6,0.0,False,66.08712641834117,100.0,3.0,0,1.0,1.0,7.643622200584226,0.0,0,73.2974134853855
R0607,AD_003,2018,Hyundai,45-54,Female,bot_like,3,3,3,3,3,48.78031471342906,,The commercial exhibits standard industry practices.,2025-11-05 16:58:48.044277,52,0.0,False,59.54806437043515,100.0,3.0,0,6.0,1.0,55.98831548198636,0.0,0,61.666756214733276
R0607,AD_205,2012,Bud Light,25-34,Female,bot_like,3,3,3,3,3,46.94465932433746,,........,2025-11-12 16:58:48.044277,8,0.0,False,61.0703139515178,100.0,3.0,0,1.0,1.0,8.909444985394353,0.0,0,71.53920518837647
R0608,AD_112,2014,Bud Light,35-44,Other,inconsistent,2,2,1,5,4,105.62043998248572,Bud Light,Hated this Bud Light ad but would buy the product anyway,2025-11-16 16:58:48.045358,56,2.7,True,12.412388799910488,43.75,2.8,4,11.0,1.0,77.75073028237586,50.0,100,26.611070583497977
R0608,AD_151,2010,Bud Light,18-24,Other,inconsistent,2,2,1,4,5,98.54674620268264,Wrong Brand,Worst commercial ever but very memorable somehow,2025-11-04 16:58:48.045358,48,2.7,False,18.278374026222956,43.75,2.8,4,7.0,1.0,57.30282375851996,50.0,0,42.460447456162896
R0608,AD_080,2015,Budweiser,18-24,Other,inconsistent,2,1,1,5,4,116.3721911431926,Wrong Brand,Worst commercial ever but very memorable somehow,2025-10-28 16:58:48.045358,48,3.3000000000000003,False,3.4963096722315705,31.25,2.6,4,7.0,1.0,57.30282375851996,50.0,0,34.90082814996548
R0608,AD_099,2012,Hyundai,55+,Male,inconsistent,1,2,1,4,4,123.86909037324612,Hyundai,Worst commercial ever but very memorable somehow,2025-11-03 16:58:48.046353,48,2.3,True,0.0,52.08333333333335,2.4,3,7.0,1.0,57.30282375851996,50.0,100,29.060268581629344
R0609,AD_071,2016,Hyundai,18-24,Other,high_quality,5,3,3,4,4,150.5709339841362,Hyundai,This Hyundai ad was well done. It held my attention and I'd consider the product.,2025-11-24 16:58:48.047352,81,0.7000000000000001,True,0.0,85.41666666666667,3.8,2,15.0,1.0,100.0,0.0,100,21.354166666666668
R0609,AD_016,2005,Bud Light,25-34,Other,high_quality,5,5,4,2,2,118.97138955568263,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-16 16:58:48.047352,85,2.3,True,1.340878583108875,52.08333333333335,3.6,3,13.0,0.9230769230769231,100.0,0.0,100,13.423096908266
R0609,AD_230,2013,Hyundai,25-34,Other,high_quality,4,5,2,3,4,132.84902675365447,Hyundai,Loved the creativity in this Hyundai spot. It stood out and made me smile.,2025-11-18 16:58:48.047352,74,1.3,True,0.0,72.91666666666667,3.6,3,14.0,1.0,96.83544303797468,25.0,100,22.61207805907173
R0609,AD_088,2017,Hyundai,45-54,Other,high_quality,4,3,4,4,4,134.09439126276112,Hyundai,Great execution by Hyundai. The ad was funny without being forced.,2025-11-19 16:58:48.047352,66,0.2,True,0.0,95.83333333333334,3.8,1,11.0,1.0,84.07984420642649,0.0,100,27.14236449204804
R0610,AD_124,2011,Doritos,35-44,Male,high_quality,5,5,2,4,3,173.02166630507074,Doritos,Loved the creativity in this Doritos spot. It stood out and made me smile.,2025-10-30 16:58:48.048352,74,1.7,True,0.0,64.58333333333334,3.8,3,14.0,1.0,96.83544303797468,25.0,100,20.5287447257384
